seed,scenario,urllc_latency_mean_ms,urllc_latency_p99_ms,urllc_sla_violation_pct,conflict_occurrence_pct,throughput_total_mbps,pdr_pct,jain_fairness,ping_pong_ev_min,mean_tx_power_dbm,decision_latency_ms
1001,Baseline,9.780074209688388,125.78981007995957,28.00606238107282,30.382212287368986,129.95511714100692,35.10877571196179,0.18717809720847933,30.30457192563097,40.00493793788907,0.0
1001,RDL_Phase1,2.8448742607601964,3.031602093049572,0.0,0.4408450626070831,1059.612355966975,99.49984977852236,0.9422684478122291,0.0,32.500172026959596,15.980881296945933
1002,Baseline,11.581480892846395,123.04622749205441,35.95310233941492,30.00765341325298,149.3209427182084,31.090672850559812,0.15455532740696726,18.04833685169958,38.59002907448429,0.0
1002,RDL_Phase1,2.9152652446289684,3.426255339059252,0.0,0.27775119032337897,1200.193379606006,99.70288663278818,0.913524348504861,0.0,33.547347360376094,12.788189718950672
1003,Baseline,9.346069483727227,170.06464381957673,29.350744974376784,33.909452261180505,158.350698676895,45.5170246631557,0.11754405275593707,24.38081680474383,38.08009813745585,0.0
1003,RDL_Phase1,3.1590903650972564,3.027089464645579,0.0,0.34352857691377997,1078.6303094483865,98.96267335034705,0.8882405822380145,0.0,33.69934780289142,12.966686486815103
1004,Baseline,12.889645674586909,145.52965237189508,26.110383512359768,35.038402226443026,139.9325651702804,34.183234293435675,0.19255515187126016,29.092339870968278,38.8044186909898,0.0
1004,RDL_Phase1,2.648814000317395,3.3308390470918354,0.0,0.7597004805353752,1194.2235389161108,99.35582312426025,0.9551611377755233,0.0,34.0336611205167,12.626406329868958
1005,Baseline,10.759619525465459,142.55046190453308,33.79593355406892,34.33471044019657,145.52599297162976,35.618910390748866,0.12618447968372848,29.749681146132247,40.02214420023825,0.0
1005,RDL_Phase1,2.77051728270074,2.712006902971494,0.0,1.1753281185382682,1091.9656271967976,99.96959887517966,0.8983764573421213,0.0,32.76362539100586,15.615418485205497
1006,Baseline,10.245229681905998,150.6895597785888,32.380098565696876,35.67770962612399,175.90825497847425,45.51793934019427,0.1495501517675959,13.595584030027087,39.540487219220026,0.0
1006,RDL_Phase1,2.7482932605733494,2.9617463251733436,0.0,0.8343305686182064,1099.2719248831459,98.98081373290174,0.9012710662847611,0.0,33.3582581207909,13.334345669299873
